seed,method,n_params,budget,best_loss,fill_kind,is_approx,confidence,run_total_evals,run_final_loss,stop_reason,approx_run,case
42,GPU-CMAES,2,1000,2.2909657786013624,approx_hold_final,True,0.6,610,2.2909657786013624,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-CMAES,2,1500,2.2909657786013624,approx_hold_final,True,0.6,610,2.2909657786013624,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-CMAES,2,2000,2.2909657786013624,approx_hold_final,True,0.6,610,2.2909657786013624,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-CMAES,2,3000,2.2909657786013624,approx_hold_final,True,0.6,610,2.2909657786013624,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-CMAES,2,5000,2.2909657786013624,approx_hold_final,True,0.6,610,2.2909657786013624,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-CMAES,2,7500,2.2909657786013624,approx_hold_final,True,0.6,610,2.2909657786013624,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-CMAES,2,10000,2.2909657786013624,approx_hold_final,True,0.6,610,2.2909657786013624,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-CMAES,2,15000,2.2909657786013624,approx_hold_final,True,0.6,610,2.2909657786013624,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,2P
42,GPU-CMAES,3,100,2.1398123022443283,observed,False,1.0,1920,1.7918068363236868,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,3P
42,GPU-CMAES,3,250,1.8479138184261847,observed,False,1.0,1920,1.7918068363236868,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,3P
42,GPU-CMAES,3,500,1.8085048422672252,observed,False,1.0,1920,1.7918068363236868,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,3P
42,GPU-CMAES,3,750,1.8039853201819098,observed,False,1.0,1920,1.7918068363236868,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,3P
42,GPU-CMAES,3,1000,1.7942724332427078,observed,False,1.0,1920,1.7918068363236868,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,3P
42,GPU-CMAES,3,1500,1.7918068363236868,observed,False,1.0,1920,1.7918068363236868,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,3P
42,GPU-CMAES,3,2000,1.7918053403872924,approx_hold_final,True,0.6,1920,1.7918068363236868,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,3P
42,GPU-CMAES,3,3000,1.791786641884869,approx_hold_final,True,0.6,1920,1.7918068363236868,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,3P
42,GPU-CMAES,3,5000,1.7917492487825384,approx_hold_final,True,0.6,1920,1.7918068363236868,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,3P
42,GPU-CMAES,3,7500,1.7917025147209116,approx_hold_final,True,0.6,1920,1.7918068363236868,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,3P
42,GPU-CMAES,3,10000,1.791655788787172,approx_hold_final,True,0.6,1920,1.7918068363236868,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,3P
42,GPU-CMAES,3,15000,1.7915623612977003,approx_hold_final,True,0.6,1920,1.7918068363236868,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,3P
42,GPU-CMAES,5,100,1.8205129211357247,observed,False,1.0,1625,1.0219206924932827,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,5P
42,GPU-CMAES,5,250,1.3645308321559184,observed,False,1.0,1625,1.0219206924932827,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,5P
42,GPU-CMAES,5,500,1.0219206924932827,observed,False,1.0,1625,1.0219206924932827,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,5P
42,GPU-CMAES,5,750,1.0219206924932827,observed,False,1.0,1625,1.0219206924932827,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,5P
42,GPU-CMAES,5,1000,1.0219206924932827,observed,False,1.0,1625,1.0219206924932827,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,5P
42,GPU-CMAES,5,1500,1.0219206924932827,observed,False,1.0,1625,1.0219206924932827,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,5P
42,GPU-CMAES,5,2000,1.0219206924932827,approx_hold_final,True,0.6,1625,1.0219206924932827,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,5P
42,GPU-CMAES,5,3000,1.0219206924932827,approx_hold_final,True,0.6,1625,1.0219206924932827,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,5P
42,GPU-CMAES,5,5000,1.0219206924932827,approx_hold_final,True,0.6,1625,1.0219206924932827,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,5P
42,GPU-CMAES,5,7500,1.0219206924932827,approx_hold_final,True,0.6,1625,1.0219206924932827,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,5P
42,GPU-CMAES,5,10000,1.0219206924932827,approx_hold_final,True,0.6,1625,1.0219206924932827,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,5P
42,GPU-CMAES,5,15000,1.0219206924932827,approx_hold_final,True,0.6,1625,1.0219206924932827,Stop B (long stagnation): rel_imp flat 50 iters (≥50),False,5P
42,GPU-CMAES,8,100,1.7465563632676144,observed,False,1.0,960,0.8950630112090692,Stop L (loss target): best_loss=0.895063 < 1.0,False,8P
42,GPU-CMAES,8,250,1.7465563632676144,observed,False,1.0,960,0.8950630112090692,Stop L (loss target): best_loss=0.895063 < 1.0,False,8P
42,GPU-CMAES,8,500,1.7465563632676144,observed,False,1.0,960,0.8950630112090692,Stop L (loss target): best_loss=0.895063 < 1.0,False,8P
42,GPU-CMAES,8,750,1.7465563632676144,observed,False,1.0,960,0.8950630112090692,Stop L (loss target): best_loss=0.895063 < 1.0,False,8P
42,GPU-CMAES,8,1000,0.8858516962096942,approx_soft_extend,True,0.45,960,0.8950630112090692,Stop L (loss target): best_loss=0.895063 < 1.0,False,8P
42,GPU-CMAES,8,1500,0.7784014890891837,approx_soft_extend,True,0.45,960,0.8950630112090692,Stop L (loss target): best_loss=0.895063 < 1.0,False,8P
42,GPU-CMAES,8,2000,0.6839845549867649,approx_soft_extend,True,0.45,960,0.8950630112090692,Stop L (loss target): best_loss=0.895063 < 1.0,False,8P
