seed,method,n_params,budget,best_loss,fill_kind,is_approx,confidence,run_total_evals,run_final_loss,stop_reason,approx_run,case
42,GPU-PSO,5,1500,0.7556594912147286,approx_hold_final,True,0.7,1276,0.7557482700808255,Stop A (normal convergence): rel_imp flat 16 iters (≥10) AND contraction_ratio=0.0753 < 0.1,False,5P_203_150_200_194_181
42,GPU-PSO,5,2000,0.7554615748255724,approx_hold_final,True,0.7,1276,0.7557482700808255,Stop A (normal convergence): rel_imp flat 16 iters (≥10) AND contraction_ratio=0.0753 < 0.1,False,5P_203_150_200_194_181
42,GPU-PSO,5,3000,0.7550667788677867,approx_hold_final,True,0.7,1276,0.7557482700808255,Stop A (normal convergence): rel_imp flat 16 iters (≥10) AND contraction_ratio=0.0753 < 0.1,False,5P_203_150_200_194_181
42,GPU-PSO,5,5000,0.7542813173533134,approx_hold_final,True,0.7,1276,0.7557482700808255,Stop A (normal convergence): rel_imp flat 16 iters (≥10) AND contraction_ratio=0.0753 < 0.1,False,5P_203_150_200_194_181
42,GPU-PSO,5,7500,0.7533071854836967,approx_hold_final,True,0.7,1276,0.7557482700808255,Stop A (normal convergence): rel_imp flat 16 iters (≥10) AND contraction_ratio=0.0753 < 0.1,False,5P_203_150_200_194_181
42,GPU-PSO,5,10000,0.7523415341579722,approx_hold_final,True,0.7,1276,0.7557482700808255,Stop A (normal convergence): rel_imp flat 16 iters (≥10) AND contraction_ratio=0.0753 < 0.1,False,5P_203_150_200_194_181
42,GPU-PSO,5,15000,0.7504353784631222,approx_hold_final,True,0.7,1276,0.7557482700808255,Stop A (normal convergence): rel_imp flat 16 iters (≥10) AND contraction_ratio=0.0753 < 0.1,False,5P_203_150_200_194_181
42,GPU-PSO,8,100,22.15303442492975,observed,False,1.0,3156,0.746570779434386,Stop A (normal convergence): rel_imp flat 10 iters (≥10) AND contraction_ratio=0.0572 < 0.1,False,8P_150_154_167_181_188_194_200_203
42,GPU-PSO,8,250,4.308768316118337,observed,False,1.0,3156,0.746570779434386,Stop A (normal convergence): rel_imp flat 10 iters (≥10) AND contraction_ratio=0.0572 < 0.1,False,8P_150_154_167_181_188_194_200_203
42,GPU-PSO,8,500,2.3935577864215096,observed,False,1.0,3156,0.746570779434386,Stop A (normal convergence): rel_imp flat 10 iters (≥10) AND contraction_ratio=0.0572 < 0.1,False,8P_150_154_167_181_188_194_200_203
42,GPU-PSO,8,750,1.594157982203914,observed,False,1.0,3156,0.746570779434386,Stop A (normal convergence): rel_imp flat 10 iters (≥10) AND contraction_ratio=0.0572 < 0.1,False,8P_150_154_167_181_188_194_200_203
42,GPU-PSO,8,1000,1.594157982203914,observed,False,1.0,3156,0.746570779434386,Stop A (normal convergence): rel_imp flat 10 iters (≥10) AND contraction_ratio=0.0572 < 0.1,False,8P_150_154_167_181_188_194_200_203
42,GPU-PSO,8,1500,1.3460969835006755,observed,False,1.0,3156,0.746570779434386,Stop A (normal convergence): rel_imp flat 10 iters (≥10) AND contraction_ratio=0.0572 < 0.1,False,8P_150_154_167_181_188_194_200_203
42,GPU-PSO,8,2000,0.7911256578708042,observed,False,1.0,3156,0.746570779434386,Stop A (normal convergence): rel_imp flat 10 iters (≥10) AND contraction_ratio=0.0572 < 0.1,False,8P_150_154_167_181_188_194_200_203
